company,source_type,text,sentiment_score
Muji,esg_report,"who are very interested in the topic of sustainability, now has more than 500 members from different divisions, and strengthen ESG and sustainability initiatives in a way that makes consumers bear some of the cost. Ryohin Keikaku conducts environmental and social initiatives as a matter of course has fostered awareness of ESG management in frontline store operations. and without creating undue burden to provide its products and services at affordable prices. Through MUJI, we want to reduce our environmental impact in a way that is seamless in daily life—in fact, that is MUJI’s founding philosophy. By practicing and broadly expanding this philosophy, we seek to promote sustainability in a way that is accessible to everyone. The Company-wide target serving as the benchmark for ESG evaluations in FY2026/8 is to ensure that awareness is deeply embedded among management that our regular business activities and organizational operations inherently constitute ESG, and that ESG principles form the foundation of all discussions at the management level. ESG momentum is growing in the Company, giving rise to bottom-up initiatives. We are also further enhancing information disclosure, with preparations moving forward to meet requests for disclosure such as the SSBJ Standards2 globally. 2. Disclosure standards for sustainability established by the Sustainability Standards Board of Japan (SSBJ) 39 40 MUJI REPORT 2025 MUJI REPORT 2025 Ryohin Keikaku’s ESG Management Material Issues and Indicators We have set unique ESG indicators in line with the four material issues in order to track the status of ESG implementation. Material Issue 3: Practice Business Activities in Which Each and Every Diverse Individual Plays a Leading Role Note: The following are the indicators and figures for Ryohin Keikaku Co., Ltd. Some indicators include figures for the entire Group. Indicators FY2024/8 FY2025/8 Percentage of women in 29.8% 33.2% managerial positions The percentage of employees in managerial positions is calculated based on employees whose job description and level of Material Issue 1: Build a Sustainable Society While Achieving Circularity, and Coexisting with Nature responsibility are equivalent to that of deputy manager. We have been upgrading our various personnel systems, and the percentage of women in managerial positions has been increasing steadily year by year. Indicators FY2024/8 FY2025/8 Percentage of non-Japanese 33% 32% officers at Group companies This shows the share of non-Japanese nationals in executive positions at overseas Group companies. Group GHG emissions • 7 5,194 t-COe (compared with baseline year: 125%) • G",0.7534616962075233
Muji,esg_report,"roup-wide GHG emissions and comparison with Scope 1 and 2 (compared Japan only: 31,1 2 54 t-CO2e (compared with baseline year: 98.9%) the baseline year are under review. Percentage of annual paid 48.8% 52.3% vacation taken with baseline year as 100%) Japan only: 30,075 t-CO2e (compared with baseline year: 95.4%) Note: Figures are calculated as of the end of December 2025. Turnover rate 5.5% 4.5% We are aiming for a 50% reduction in Scope 1 and 2 emissions by FY2030/8 (compared with FY2021/8). As a measure to Percentage of eligible 71.7% 129.5% reduce CO2 emissions, we are installing solar power generation equipment at directly managed stores and switching to green employees taking childcare We encourage the use of childcare leave as part of our efforts to create an environment where employees can feel secure and power. In addition, in September 2025 we established MUJI ENERGY LLC, a special purpose company that will engage in leave continue to work for a long time. Figures are calculated in accordance with the methodology newly introduced by the Ministry renewable energy power generation. of Health, Labour and Welfare in 2023. Procurement rate of textile • Environmentally and socially responsible cotton: • E nvironmentally and socially responsible cotton: Return to work rate after 39% 80% materials sourced ethically 97.4% (Apparel) 47.0% (Household goods) 99.0% (Apparel) 57.7% (Household goods) taking childcare leave and with consideration for their impact on the We promote the procurement of textile materials that are sourced ethically and with consideration for their impact on the global Number of participants in 1,267 1,929 environment, society and environment, animal welfare, producers and communities. For cotton, which accounts for a large share of our raw materials, open-enrollment training We are enhancing our open-enrollment training sessions that promote self-driven growth, including elective business skills animal welfare we are focusing on the procurement of cotton with internationally recognized certifications, such as the Global Organic Textile sessions training and quality control (QC) and industrial engineering (IE) training. Standard (GOTS) and Cotton made in Africa (CmiA). In FY2024/8 and FY2025/8, the procurement rate was 100% for both wool confirmed as non-mulesed (apparel and household goods) and down certified to ensure animal welfare (apparel and Number of employees 601 1,859 household goods). eligible for “challenge We have established a unique challenge expectation system, in which points that can be converted to shares of the Company’s expectation” ESOP points stock upon",0.2510902173817158
Muji,esg_report,"stores that cannot be reused are recycled, with some of the recovered materials utilized in MUJI and began holding Town Hall Meeting events at some stores in FY2024/8. Including Shareholder and Fan Meeting events, a number of participants products. In addition, we plan to recycle PET bottles that have been collected for reuse in MUJI skincare product containers. total of 58 events were held with 1,938 people participating in FY2025/8. Number of initiatives 6 12 completed through co- In FY2025/8, products developed through involvement in the Japanese Breast Cancer Society, such as the cotton-blend breast Material Issue 2: Address Local Challenges and Revitalize Regions creation pad, were commercialized after two years of development. In addition, we released a variety of co-created products, including products developed through the “Baumkuchen Created by Everyone” campaign in which people voted for unique kinds of baumkuchen from different regions. Indicators FY2024/8 FY2025/8 Number of individual Number of individual shareholders: 161,000 Number of individual shareholders: 179,000 Number of local • Number of events held: Approx. 6,000 • Number of events held: Approx. 7,300 shareholders and Shareholding ratio: 14% Shareholding ratio: 12.9% revitalization activities • Number of participants: Approx. 270,000 • Number of participants: Approx. 490,000 shareholding ratio We are committed to “public interest and people-centered management” as our core management policy. As such, we are pursuing a governance model where there is a well-balanced shareholder composition of individual shareholders (customers), The above figures are the total number of event days and people who participated in Community Market events and workshops, employee shareholders and long-term institutional investors. In FY2025/8, we created more opportunities for communication with ITSUMO MOSHIMO Caravan events and community experience events held throughout Japan. Our stores throughout Japan individual shareholders. and the Social Good Business Division will work to address issues together with local residents, with the goal of revitalizing Percentage of individual 21% 30% communities. shareholders holding shares To further strengthen medium- to long-term relationships with individual shareholders, we held various gatherings, including Economic value created in Approx. JPY 0.9 billion Approx. JPY 1.46 billion for three years or more Shareholder Meeting events. regions (Amount invested Percentage of employees Regular employees: 78.8% (2,740 employees); Regular employees: 78.1% (3,213 employees); in the region by people) T d h e e ve a lo b p o m ve e n fig t, u lo re c a is l s th p e e",0.9392446209676564
Muji,esg_report,"the case of furniture 2 social issues; (3) Products that let the individuality of the materials that are sourced ethically and with consideration for production management structure. Employees visit production sites for example, we are actively developing products that can be consumer shine, not the uniqueness of the product; and their impact on the global environment, animal welfare, producers to ensure that manufacturing is reasonable from the perspective of easily disassembled, and then reassembled after purchase. (4) Products inspired by culture and tradition. and communities. the producer or factory. This approach improves productivity, reduces product costs and contributes to production regions. Feedback from Communities, Reuse and Recycling Recovery of Resources Sales Society and Customers Co-Creation with a Positive Impact on Society Recycling and Effective Use of Resources Aiming to Realize a Circular Society Local Community Centers By engaging in constructive dialogue with stakeholders and Collected clothing is reused and upcycled before being resold. We collect various unwanted products from customers at MUJI We operate more than 1,400 stores in Japan and overseas. reflecting their opinions and requests in our business activities Moreover, to reduce the use of virgin plastics, we recycle stores as resources. Our stores serve as community centers that make a positive and product planning, we strive to co-create a positive impact on plastic products collected in stores into raw materials, and also Main products collected: impact on local communities. We also link physical stores with society. We hold Town Hall Meeting events at stores nationwide utilize recycled materials sourced from other companies to the online store through an in-store pickup service. With a lineup Clothing and certain textile products, polypropylene products, and develop products that utilize the comments of customers create new products. of essential daily items such as apparel, household goods and polyethylene products, skincare PET bottles, down comforters, through IDEA PARK. food, MUJI also provides comprehensive lifestyle proposals. body-fit cushions, paper hangers and hooks 43 44 MUJI REPORT 2025 MUJI REPORT 2025 Material Issue 1: Build a Sustainable Society While Achieving Circularity, and Coexisting with Nature Product Strategy: Apparel With a focus on basic product lines, we utilize environmentally conscious and recycled materials and offer products in Development of Environmentally and Socially consistent designs and colors, providing necessary clothing in the necessary forms at reasonable prices. Based on the Responsible Products premise of long-lasting quality and design, we will further strengthen the post-use recycling system.",0.9345740780699998
Muji,esg_report,"Expanding the Lineup of Our Kapok Blended Series of Products Kapok trees require almost no pesticides, fertilizers or watering. Since the trees do not need to be Sales in Japan Inn2200e22r11w年年88e月月a期期rかか Sららa11l..e99s倍倍増増加加⬆⬆ cut down to harvest the seed pods, they continue absorbing large amounts of CO 2 as they grow. The fibers of the tree’s seed pods were considered too short to be used for thread (spinning), (Men, women and children) however in recent years, new technology has been developed that makes it possible to spin yarn Key Issues (JPY Billion) 150 114411..88 11..99--ffoolldd iinnccrreeaassee ssiinnccee FFYY22002211//88 from kapok fiber, which is now attracting interest as a lightweight and comfortable fiber that has • Development of highly refined staple products 110088..66 111188..00 low environmental impact. Kapok was used in 18 of our 2025 spring/summer season clothing items • Stable supply of products aligned with fluctuations in demand 100 9955..33 9955..33 and 17 of our 2025 fall/winter season clothing items, and the total volume of kapok procured for Menswear: Kapok Blended Double Gauze Long-sleeve • D evelopment of materials, products and resource circulation the year was 267 t. Going forward, we plan to continue developing the local economy in production Stand-collar Shirt systems that take the environment and society into account 50 areas through the utilization of unused resources. Designing Products for Ease of Recycling and Using Single-Material 0 Manufacturing 2021/8 2022/8 2023/8 2024/8 2025/8 2021/8 2022/8 2023/8 2024/8 2025/8 As part of our commitment to circular manufacturing, we launched the Recyclable Fleece series under the concept of “product design predicated on recycling” in the 2024 fall/winter season. All parts, including the main fabric, accessories such as buttons, and thread, are made from a single Overview of FY2025/8 material: polyethylene terephthalate (PET). This eliminates the need for complex separation and sorting during recycling, making it easier to recycle the product after use. For the clothing items We focused on mainstay products such as T-shirts, shirts, denim and innerwear, improving their overall quality through refinements in color, design and launched in 2025, we renewed several products—such as select crew-neck short-sleeve T-shirts other aspects. Combined with stronger marketing, this led to an increase in sales—especially of short-sleeved T-shirts and innerwear. By establishing a and room socks—to designs that are easier to recycle, expanding beyond fleece materials and framework that ensures a steady supply of core seasonal items, we successfully met customer demand and",0.9033458610065281
Muji,esg_report,"maximized sales opportunities. In FY2025/8, increasing the product range to 25. Womenswear: Recyclable Fleece Cardigan the procurement ratio of plant-based and animal-derived raw materials for apparel was 75%, and we continue to procure materials that are environmentally Inclusive Product Development Reflecting Feedback from Medical and socially responsible. Professionals and Patients In July 2025, we launched Cotton Blended Breast Pads exclusively in our online store as a product Enhancing Basic Products primarily for people who have had a mastectomy operation for breast cancer. The product was • In both menswear and womenswear, core cut-and-sewn items performed well throughout the year, developed in response to a survey of medical professionals and patients, in which we received a with classic T-shirts for summer in particular proving popular among a wide range of generations. large number of responses related to better chest-volume adjustment, with many people saying • I n bottoms for both menswear and womenswear, classic cotton and denim easy-fit pants became they were making their own pads or using towels as substitutes. It is made using organic cotton, top-selling products, and by expanding the lineup, they became one of MUJI’s representative items. and includes innovations that are difficult to replicate by hand, such as a pocket for adding extra cloth. The commercialization process took about two years, with repeated trial and error while Strengthening Marketing reflecting feedback from patients and medical professionals. Cotton Blended Breast Pads • W e ran our first nationwide TV commercials for the Warm Cotton series and Moisture Wicking Cotton series, and expanded sales by strengthening promotional measures linked with in-store displays. • W ith T-shirts positioned as a representative apparel product, we worked to expand awareness through in-store promotions and communication linked with digital channels such as social media Resource Circulation Initiatives Volume of Clothing Collected and Sales Volume of Reused and e-commerce websites. Reuse and Upcycling of Clothing and Upcycled Clothing Items 140.1 Growth of Functional Innerwear We are promoting an initiative for reuse and upcycling in • T he Warm Cotton series (menswear, womenswear and childrenswear) proved popular among a which clothing that is no longer needed is collected from T-shirt promotional poster customers and reborn as new products. The initiative was 8888,,330022 wide range of generations partly because we changed to 100% cotton in response to strong launched in 2015. Collection corners have been established 97.0 demand from customers. in almost every MUJI store",0.9433007203042507
Muji,esg_report,"in Japan, and in FY2025/8, 140.1 t • The Moisture Wicking Cotton series was renewed with enhanced functionality, leading to a of clothing items were collected. Of this total, 88,302 items 66.9 5555,,774466 significant increase in sales. that were suitable for reuse and upcycling were sold after 49.152.0 The cotton used in Warm Cotton innerwear is treated with a technology that increases the number of molecules that bind being turned into Redyed Clothing, which are re-dyed clothes; with water vapor (sweat and moisture) compared with ordinary cotton, to produce cotton with enhanced moisture absorption ReMade Clothing, which are items that have been made by 28,62330,433 and heat generation, allowing the cotton to convert moisture released from the body into warmth. By enhancing the natural stitching the usable parts of different clothing items together; functions of cotton itself, the garments continue to be warm, no matter how often they are washed. As a natural fiber, cotton does not excessively absorb oils from the skin, reducing dryness. and ReWashed Clothing, which are carefully washed and 3,927 ReMUJI Redyed Clothing resold as second-hand clothes. As of the end of August 2025, 43 stores are handling such items. 2021/8 2022/8 2023/8 2024/8 2025/8 More details▶https://www.muji.com/jp/re-muji/ (Japanese only) Sales volume (items) Collection volume (t) Elimination of Plastic in Product Packaging We are reevaluating the materials used in product packaging and sales floor displays. We are switching innerwear packaging, as well as display hooks and hangers, which were traditionally Strategy for FY2026/8 made from plastic, to paper. In addition, tag-attaching loops have also been replaced with recycled or FSC-certified paper.* As of the end of August 2025, 93.5% of our clothing packaging and • Enhance lineup of transitional (between-season) items, based mainly on cut-and-sewn items, easy-fit pants and light outerwear materials do not contain plastic. • Identify target consumers for womenswear, and propose styling that aligns with their preferences * An international certification system operated by the Forest Stewardship Council (FSC) • Expand the lineup of short-sleeved T-shirts with a focus on materials and comfort • Promote products through stronger marketing both in-store and digital Plastic packaging (2020) Paper packaging and materials (2025) 45 46 MUJI REPORT 2025 MUJI REPORT 2025 Material Issue 1: Build a Sustainable Society While Achieving Circularity, and Coexisting with Nature Product Strategy: Household Goods We aim to strengthen the development of products that are truly useful and necessary to people, with",0.9503710912540555
Muji,esg_report,"the goal of supporting Development of Environmentally and Socially CO Emissions per Product (CFP) 2 the basic necessities of daily life. Creating environmentally and socially responsible products is a fundamental prerequisite Responsible Products Procurement Manufacturing Logistics of our design and development processes. Our products are made to last, promote resource circulation and reduce 77..0022 kkgg--CCOO22 environmental impact. Utilizing Data on the Carbon Footprint of Products 5533%% rreedduuccttiioonn The carbon footprint of products (CFP) is the greenhouse gases emitted throughout all or part of a Sales in Japan Health and Beauty (H&B) product or service lifecycle (from raw material procurement to manufacturing, disposal and recycling) 33..2288 kkgg--CCOO22 Key Issues Sales converted to CO equivalents. We calculate CFP as one indicator for assessing the environmental 2 • • E I n s c t r a e b a l s is in h g m t e h n e t a o c f c th u e ra d c e y v o e f l o s p a m le e s n a t n c d o i n n c v e e p n t t o “E ry m p b la ra n c n e in g (JP 3 Y 0 B 0 illion) 22..11--ffoolldd iinnccrreeaassee ssiinnccee FFYY22002211//88 i p m ro p c a e c s t s o e f s . a W p e ro h d a u v c e t , c a a n lc d u l a a r te e d p t r h o e m C o F ti P ng o f it s a r u o s u e n d in 1 r 0 e 0 v i p ew ro i d n u g c r t a s w , p m rim a a te ri r ly ia p ls l a a s n ti d c m ite a m n s u . f a F c o t r u e ri x n a g m ple, Co p n r v o e d n u ti c o t nal recycled In p cl o u l d yp e r s opylene 223300..55 Nature’s Power” with our Dark Gray Recycled Polypropylene Storage Box Large, using 75% recycled",0.22249887697398663
Muji,esg_report,"polypropylene, • Expansion of products essential to daily life and the basic 200 114466..55 115511..00 115555..44 118855..99 we have reduced the CFP by approximately 53% compared with the conventional version using necessities that make life better 100% virgin polypropylene.3 • Creation of a sales approach based on the principle that 100 3. We calculated “cradle-to-gate” CO2 emissions from material procurement, manufacturing and transport to main “People do the selling” 0 w Ca a l r c e u h l o a u ti s o e n . b T y h e R c yo al h c i u n l a K ti e o i n ka d k o u e C s o n . o , t L in td c . l u b d a e s e C d O o 2 n e m m i a tt n e u d f a d c u t r u in r g in g th d e a u t s a e f o o r f A th p e r i p l 2 ro 0 d 2 u 2 c t t o a t M h a o r m ch e , 2 o 0 r 2 d 3 u . r I i D ng E A it s v . d 3 is .5 p o is s al. p 1 o 0 ly 0 p % ro p vi y r l g e i n n e p 7 o 5 l % yp r r e o c p y y c le le n d e 2021/8 2022/8 2023/8 2024/8 2025/8 2021/8 2022/8 2023/8 2024/8 2025/8 used for the CO2 emission coefficient. Skincare Series with 100% Naturally Derived Ingredients Overview of FY2025/8 We have been renewing our skincare, makeup and haircare products in stages, and they now use 100% naturally derived ingredients inspired by the concept, “Embrace Nature’s Power.” In FY2025/8, Sales of frequently purchased items, including skincare products and daily necessities, continued we completed the renewal of all skincare items. In addition to natural ingredients such as plant extracts to grow from last year. In skincare products, under the concept of “Embrace Nature’s Power,” we and essential oils, we also use plant-based surfactants and other components. For example, for the implemented successful customer relationship",0.5442353035323322
Muji,esg_report,"life better, expanding customer support by providing them at affordable prices at stores throughout Japan. At MUJI stores in Japan we have collection corners for a wide range of plastic products, including skincare PET bottles, as well as polypropylene and • After gaining attention on social media, the Bamboo Steamer Basket became a hit product that polyethylene storage items and dust bins. Among household goods made from plastic, 83%4 are eligible for collection at stores. We collect these items helped drive sales, while new products in our silicon cooking utensils category and insulated regardless of whether they are damaged. After sorting them by material type, items that meet quality standards are refurbished for resale as second- beverage mugs and bottles also performed strongly. hand goods, while those that do not are shredded, washed and recycled as raw materials. In May 2025, we started using some of the raw material • Consumable daily necessities such as Reusable Dehumidifying Agents and Kitchen and recycled from items we collected in several products, including Polypropylene Stand File Boxes (A4-size; clear). We also collect the Body Fit Beads Sofa Bathroom Cleaning Sheets performed well throughout the year. at select stores and are developing new products that utilize the recovered materials. 4. Figures are calculated based on weight as of FY2023/8. Establishment of “Embrace Nature’s Power” Development Concept and Enhanced Marketing Bamboo Steamer Basket • In FY2025/8, we released a nationwide TV commercial for our Fermented Booster series under Examples of Products Eligible for Recycling Volume of Plastic Products Collected the slogan “Embrace Nature’s Power.” We conducted in-store sampling and promotions and (t) created a sales approach based on the principle that “People do the selling,” centered on H&B advisers. These efforts combined with CRM strategies proved highly effective. Plastic storage items Skincare PET bottles 116600..33 SSttaarrtt ooff ccoolllleeccttiioonn ooff 111122..66 ppllaassttiicc pprroodduuccttss Strategy for FY2026/8 File Boxes Folding Containers Body Fit Beads Sofa 11..11 22..33 3355..00 55..11 1100..33 • Expand our range of essential products that are accessible and easy for anyone to use 2022/8 2023/8 2024/8 2025/8 • Strengthen our lineup of items for selfcare and healthy living • Promote products through stronger marketing both in-store and digital 47 48 MUJI REPORT 2025 MUJI REPORT 2025 Material Issue 1: Build a Sustainable Society While Achieving Circularity, and Coexisting with Nature Product Strategy: Food Based on an overall approach of “connecting with communities and making",0.9365226668305695
Muji,esg_report,"everyday meals better tasting and healthier,” Development of Environmentally and Socially we are committed to developing products that reflect MUJI’s value and presence in food. This includes a focus on Responsible Products seasonality and freshness, regional food and agriculture, collaboration with producers, use of non-standard ingredients, Chocolate Made from Cacao Cultivated with Consideration for preservation of traditional food culture and consideration for health. Farmers and the Environment We developed a chocolate using cacao beans grown on Indonesia’s Sulawesi Island, fermented Sales in Japan Sales of Chocolate, Coffee, Pasta, Frozen Foods and Tea together with locally sourced limes. Introducing lime into the fermentation process creates a fruity Key Issues (JPY Billion) flavor distinct to Indonesian cacao, while adding the refreshing taste of lime. The product was • Establishment of new mainstay products that can stand 100 22..66--ffoolldd iinnccrreeaassee ssiinnccee FFYY22002211//88 developed in collaboration with an ingredient manufacturer engaged in local initiatives that support alongside existing products such as curry and baumkuchen 80 7799..22 sustainable cacao production. These initiatives include creating systems to increase farmers’ • A dapting sales floors so that they convey product appeal 60 5566..55 6644..99 income and providing cultivation guidance to improve quality and yield. • Ability to offer products and services in line with social 4477..00 5500..33 40 changes and issues, as well as local lifestyles Development of Frozen Foods to Effectively Utilize Local Resources • Expansion of new services 20 Over the past few years, as global warming has led to a rise in sea temperatures, yellowtail have 0 shifted their habitat northward. This has resulted in increased yield in Hokkaido. However, the Lime-Fermented Cacao Chocolate 2021/8 2022/8 2023/8 2024/8 2025/8 2021/8 2022/8 2023/8 2024/8 2025/8 Chocolate Coffee Pasta Frozen foods Tea amount of yellowtail consumed in Hokkaido is much smaller than the yield, and it has not been possible to make effective use of this resource. We therefore developed Fried Hokkaido Yellowtail ■チョコレート ■コーヒー ■パスタ ■冷凍食品 ■茶 as one proposal for enjoying this underutilized ingredient. The product has been available on Overview of FY2025/8 a limited basis at 15 MUJI stores in Hokkaido from April 2025, with the aim of making effective use of local resources and reducing food loss, while also creating a new food culture in Hokkaido. Food Merchandising Division sales in Japan increased 22% year on year in FY2025/8. Whereas sales were previously driven primarily by mainstay products such as curry and",0.9580911449156702
Muji,esg_report,"baumkuchen, wider Development of Coffee That Takes the Environment and Farmers into customer recognition and growth of product categories including chocolate, coffee, pasta, frozen Consideration foods and tea have led to a shift toward a structure in which these categories also support overall sales in the Food Merchandising Division. After a full renewal in 2024, our original blend coffee now contains approximately 50% beans Fried Hokkaido Yellowtail sourced from Brazil’s Daterra coffee farm, which is certified by the Rainforest Alliance.* Beans that • Mainstay Products (Curry and Baumkuchen) fall outside standard export size specifications, despite delivering the same flavor, are blended Curry: Media coverage increased significantly, leading to new hit products such as Roasted Spice exclusively for MUJI. With the growing demand for sustainable production and procurement of Beef Curry, while sales of mainstay products such as Butter Chicken Curry made with selected coffee, which is considered to have a high risk of deforestation, we are collaborating with Daterra to ingredients continued to grow. ensure the traceability of environmentally responsible coffee beans and to promote the effective use Café Au Lait Base made Baumkuchen: The “Baumkuchen Created by Everyone” campaign in which customers voted on of raw materials. using original blend coffee unique regional variations, contributed to growth among customers in their teens and twenties. Roasted Spice Beef Curry * A certification program for farms that meet standards for sustainable agriculture, such as forest and eco-system • conservation and appropriate labor conditions. A Product Lineup That Can Stand Alongside Our Mainstay Products Chocolate: We held special experience-type pop-up events centered on chocolate to expand customer recognition, contributing to the growth of seasonal mainstay products such as Cacao Truffles. Coffee: After a full renewal in March 2024, this product line grew considerably. Café Au Lait Base, Resource Circulation Initiatives which is easy to prepare by simply adding the desired amount of milk, saw a surge in popularity Converted Beverage Containers from Aluminum Cans to PET Bottles following its launch in April 2025. Made with 100% Recycled Material Pasta: Our pasta line was renewed in September 2023, incorporating lessons learned from authentic Italian pasta. Although this product line continues to grow, results were mixed. We focused particularly We are using PET bottles made with 100% recycled material for nine types of unsweetened tea on the Instant Pasta Sauce series, which has performed well. Ice cream and coffee featuring flavors unique to the",0.9383556889370084
Muji,esg_report,"and five types of carbonated drinks (as of the end of August 2025). Furthermore, the product labels Frozen foods: Sales grew steadily in line with an increase in the number of stores carrying the products. local area are made with environmentally responsible biomass film. In April 2021, we switched all beverage • Seasonal Offerings and Products That Support a Healthy Lifestyle bottles to aluminum cans due to their high recycling rate as part of efforts to promote resource Beverages in recycled PET bottles recycling. Since then, we have continued to explore bottle options that reduce environmental Seasonal offerings: Offerings for seasonal events such as New Year, Christmas and Valentine’s Day grew, and we also expanded product development of seasonal offerings for spring, summer, fall and winter. impact while also preserving taste. We calculated the CO₂ emissions of MUJI beverage aluminum cans and 100% recycled PET bottles across their full lifecycle—from raw material procurement to recycling, excluding warehouse storage, sales and usage. The results showed that the CFP of 100% Products that support a healthy lifestyle: We expanded our range of products to support healthy diets, such as the Nutritious Snacks and the recycled PET bottles is equal to or lower than that of conventional aluminum cans. In November 2024, we switched to PET bottles made with 100% Wellness series. • recycled material for unsweetened beverage containers, and in May 2025, we converted the bottles for carbonated drinks. Food Services The number of stores in Japan offering coffee and ice cream expanded to 20, with original ice cream flavors developed in collaboration with local makers proving popular. We also launched a new catering business, in which we developed menus that make use of underutilized local resources and non-standard ingredients. Connecting with Communities and Making Food Taste Better: Contribution to Communities through Local Production and Local Consumption of Local Ingredients Strategy for FY2026/8 The food and agriculture team travels to locations throughout Examples of Utilization of Local Resources Japan to meet with producers and explore how locally underutilized • Onsen Bell Peppers (Oita Prefecture) • Expand the lineup of products (chocolate, coffee, pasta, frozen foods and tea) that can stand alongside mainstay products food resources can be effectively used. Ingredients that can be We support environmentally responsible production commercialized are sold as MUJI products, while those that are that uses heat from Yufuin’s hot springs to control • Based on an overall",0.9507013517431915
Muji,esg_report,"approach of “connecting with communities and making everyday meals better tasting and healthier,” strengthen the greenhouse temperatures. difficult to commercialize due to procurement volume or processing product lineup for everyday meals and seasonal or life-event occasions. In addition, enhance the lineup of summer products to support • Rabbitfish (Oita Prefecture) resource constraints are offered as menu items at Café&Meal customers during periods of extreme heat. Rabbitfish, often cited as contributing to seaweed MUJI. We have also launched a new catering business, which will • Strengthen the lineup of products that support a healthy lifestyle and appeal to their value expand the potential for using local ingredients. depletion and traditionally underused, can now be • For food services, find underutilized local resources to make new products and industries, and contribute to addressing regional challenges served in restaurants due to our innovative processing methods. 49 50 MUJI REPORT 2025 MUJI REPORT 2025 Material Issue 1: Build a Sustainable Society While Achieving Circularity, and Coexisting with Nature Respect for Human Rights in the Supply Chain Responsible Raw Material Procurement Ryohin Keikaku understands that the entire supply chain for its business activities can have a direct or indirect negative Responsible Raw Material Sourcing Guiding Principles impact on human rights, and recognizes the importance of its responsibility to respect human rights. We comply with Ryohin Keikaku depends on natural resources for many of the raw materials used in its products. Unsustainable use of resources, including deforestation international standards for respecting human rights, and are strengthening our internal framework through the and land conversion, is a factor driving serious environmental and social issues, such as biodiversity loss and climate change. establishment of our Human Rights Policy, Code of Conduct for Production Partners and hotline for suppliers. In For this reason, we recognize that we have a corporate responsibility to ensure the sustainable procurement of raw materials and to operate in addition, we will increase the transparency of our supply chain by disclosing information such as lists of production accordance with our own internal standards. To make our position even clearer, we formulated the Ryohin Keikaku Group Responsible Raw Material partner factories and monitoring results. Sourcing Guiding Principles in December 2025. These guidelines will enable us to share our approach to procurement more broadly throughout the Group and with external stakeholders, promoting responsible procurement that takes human rights, the environment and animal welfare into account. Raw Material",0.9584428425878286
Muji,esg_report,"Procurement https://www.ryohin-keikaku.jp/en/sustainability/environment/material Human Rights Due Diligence Procurement of Textile Raw Materials Ryohin Keikaku is working to build a human rights due diligence system in accordance with the Ryohin Keikaku Human Rights Policy. We identify and Ryohin Keikaku develops products using plant-based and animal-derived textile raw materials. In FY2025/8, we procured 37,958 t of textile raw assess the potential negative impacts of our corporate activities on society and take appropriate steps to prevent and mitigate such impacts. materials for use in clothing, with plant-based and animal-derived raw materials accounting for approximately 75% of the total. In our supply chain, based on our Code of Conduct for Production Partners, we share with partners our policies on the work environment, respecting human rights, and consideration for the environment throughout the entire supply chain, and ask for their compliance. We are also taking Procurement Ratio of Textile Raw Materials for Clothing2 steps to ensure that human rights are respected. This code of conduct is distributed (available in Japanese, English and Chinese) and explained to all the (Scope: Ryohin Keikaku Co., Ltd.) production partners who handle our production worldwide. We request all partners to whom we outsource production to sign a pledge to comply with Category Share (%) Subcategory Share (%) Item Share (%) the code of conduct, and contract only with those who do so. Moreover, we hold regular briefing sessions for business partners to promote understanding Cotton 64.7% of our Human Rights Policy, the Code of Conduct for Production Partners and the self-assessment checklists used for factory monitoring. In addition, we have enhanced human rights education for employees. We regularly hold basic training sessions on the respect for human rights Linen 2.5% Plant-based fiber 69% expected of companies, and also provide training on priority human rights issues and the Code of Conduct for Production Partners. We also provide factory Hemp 1.4% monitoring results to managers and employees responsible for procurement, production management, product planning and quality within the supply chain. Plant-based Kapok 0.4% 2. The weight of raw materials is calculated based on and animal- Human Rights Policy and Internal Framework https://www.ryohin-keikaku.jp/en/sustainability/human-rights/policy 75% Wool 3.4% the Textile Exchange’s “Fiber Uptake Calculations & Human Rights Due Diligence https://www.ryohin-keikaku.jp/en/sustainability/human-rights/due-diligence derived raw Animal-derived fiber 3% Reporting Best Practices Guide” and “Fiber materials Silk 0.04% Conversion Methodology,” using the quantity of each Lyocell 2.4% product, the weight of materials used during Regenerated manufacturing (including waste generated during",-0.1793178804218769
